Name,Bike Station Id,Category
Avis Rent A Car,63,['Rental Car Location']
Hertz Rent A Car,63,['Rental Car Location']
Alamo,63,['Rental Car Location']
Enterprise Rent-A-Car,63,['Rental Car Location']
National Car Rental,63,['Rental Car Location']
Thrifty Car Rental,63,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,63,['Rental Car Location']
Dollar Car Rental,63,['Rental Car Location']
Boston Car Rental-1stCar,63,['Rental Car Location']
Zipcar PI Alley Garage,63,['Rental Car Location']
Budget Car Rental,63,['Rental Car Location']
Zipcar Post Office Sq,63,['Rental Car Location']
Eoc,63,['Rental Car Location']
Rent A Geek,63,['Rental Car Location']
Zipcar Mass Eye and Ear,63,['Rental Car Location']
Car Trawler,63,['Rental Car Location']
Budget Rent A Car,63,['Rental Car Location']
Zipcar Elmer St,64,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,64,['Rental Car Location']
Zipcar 955 Mass Ave,64,['Rental Car Location']
Zipcar,64,['Rental Car Location']
Zipcar Centre St/Hancock,64,['Rental Car Location']
Enterprise Rent-A-Car,64,['Rental Car Location']
Alamo,64,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,64,['Rental Car Location']
Zipcar Broadway/Ellery,64,['Rental Car Location']
Thrifty Car Rental,64,['Rental Car Location']
Avis Rent A Car,64,['Rental Car Location']
Budget Car Rental,64,['Rental Car Location']
Zipcar Charles Hotel,64,['Rental Car Location']
Enterprise Rent-A-Car,66,['Rental Car Location']
Alamo,66,['Rental Car Location']
Zipcar Babcock St,66,['Rental Car Location']
Zipcar,66,['Rental Car Location']
Zipcar Chester St,66,['Rental Car Location']
Budget Truck Rental,66,['Rental Car Location']
Avis Rent A Car,66,['Rental Car Location']
Budget Rent A Car,66,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,66,['Rental Car Location']
Zipcar Beacon St/St Paul,66,['Rental Car Location']
Zipcar Queensberry St/Park Dr,67,['Rental Car Location']
Zipcar Park Dr/Jersey,67,['Rental Car Location']
Zipcar,67,['Rental Car Location']
Zipcar Children's Hospital Boston,67,['Rental Car Location']
United Site Services,67,['Rental Car Location']
Zipcar Tremont/Burney St,67,['Rental Car Location']
Zipcar Gainsborough St,67,['Rental Car Location']
Zipcar,69,['Rental Car Location']
Thrifty Car Rental,69,['Rental Car Location']
Zipcar West Broadway/F St,69,['Rental Car Location']
Zipcar 500 Harrison,70,['Rental Car Location']
Avis Rent A Car,70,['Rental Car Location']
Alamo,70,['Rental Car Location']
Enterprise Rent-A-Car,70,['Rental Car Location']
National Car Rental,70,['Rental Car Location']
Zipcar,70,['Rental Car Location']
Zipcar Archstone Boston Common,70,['Rental Car Location']
Hertz Rent A Car,70,['Rental Car Location']
Thrifty Car Rental,70,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,70,['Rental Car Location']
Dollar Car Rental,70,['Rental Car Location']
Enterprise,70,['Rental Car Location']
Budget Car Rental,70,['Rental Car Location']
Zipcar 100 Clarendon Garage,70,['Rental Car Location']
Enterprise CarShare,71,['Rental Car Location']
Zipcar Tremont/Burney St,71,['Rental Car Location']
Zipcar 17 Bay State Rd,72,['Rental Car Location']
United Site Services,72,['Rental Car Location']
Zipcar St Marys/Monmouth,72,['Rental Car Location']
Zipcar Park Dr/Jersey,72,['Rental Car Location']
Zipcar Bu/766 Comm Ave,72,['Rental Car Location']
Zipcar Queensberry St/Park Dr,72,['Rental Car Location']
Zipcar,72,['Rental Car Location']
U-Haul Moving & Storage,73,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,73,['Rental Car Location']
Avis Rent A Car,73,['Rental Car Location']
Budget Rent A Car,73,['Rental Car Location']
Zipcar Cambridge Center East,73,['Rental Car Location']
Zipcar Kendall Cinema,73,['Rental Car Location']
Alamo,73,['Rental Car Location']
Enterprise Rent-A-Car,73,['Rental Car Location']
Budget Rent A Car,74,['Rental Car Location']
Zipcar,74,['Rental Car Location']
Zipcar Shepard St,75,['Rental Car Location']
Enterprise Rent-A-Car,75,['Rental Car Location']
Zipcar Episcopal Divinity School,75,['Rental Car Location']
Thrifty Car Rental,75,['Rental Car Location']
Zipcar Charles Hotel,75,['Rental Car Location']
Zipcar 33 Concord Ave,75,['Rental Car Location']
Avis Rent A Car,75,['Rental Car Location']
Hertz Rent A Car,75,['Rental Car Location']
Zipcar Broadway/Ellery,75,['Rental Car Location']
Budget Car Rental,75,['Rental Car Location']
Zipcar,75,['Rental Car Location']
Zipcar Mass Ave/Arlington,75,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,75,['Rental Car Location']
Zipcar,76,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,76,['Rental Car Location']
Zipcar 500 Harrison,76,['Rental Car Location']
Budget Rent A Car,76,['Rental Car Location']
Hertz Equipment Rental,76,['Rental Car Location']
Alamo,76,['Rental Car Location']
Enterprise Rent-A-Car,76,['Rental Car Location']
U-Haul Neighborhood Dealer,76,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Moving & Storage,76,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Moving & Storage,77,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar Cambridge St/Columbia St,77,['Rental Car Location']
Alamo,77,['Rental Car Location']
Budget Rent A Car,77,['Rental Car Location']
Zipcar Kendall Cinema,77,['Rental Car Location']
Enterprise Rent-A-Car,77,['Rental Car Location']
RelayRides,77,['Rental Car Location']
Zipcar Centre St/Hancock,77,['Rental Car Location']
Avis Rent A Car,77,['Rental Car Location']
Zipcar,77,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,77,['Rental Car Location']
Zipcar 955 Mass Ave,77,['Rental Car Location']
U-Save Car & Truck Rental,77,['Rental Car Location']
Zipcar Broadway/Ellery,77,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,78,['Rental Car Location']
Zipcar Davis Sq/Elm St,78,['Rental Car Location']
Zipcar Davis Sq/Holland St,78,['Rental Car Location']
Zipcar,78,['Rental Car Location']
Zipcar Davis Sq/Elm St,79,['Rental Car Location']
Zipcar Davis Sq/Holland St,79,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,79,['Rental Car Location']
Zipcar Elmwood St/Bike Path,79,['Rental Car Location']
Zipcar Cambridge Center East,80,['Rental Car Location']
Zipcar,80,['Rental Car Location']
Enterprise Rent-A-Car,80,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,80,['Rental Car Location']
Zipcar Third Square Apartments,80,['Rental Car Location']
Zipcar Kendall Cinema,80,['Rental Car Location']
U-Haul Moving & Storage,80,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Rent A Car,80,['Rental Car Location']
Avis Rent A Car,80,['Rental Car Location']
Zipcar 33 Concord Ave,81,['Rental Car Location']
Zipcar Shepard St,81,['Rental Car Location']
Zipcar Episcopal Divinity School,81,['Rental Car Location']
Zipcar Mass Ave/Arlington,81,['Rental Car Location']
Zipcar Walden St,81,['Rental Car Location']
Zipcar Charles Hotel,81,['Rental Car Location']
Thrifty Car Rental,81,['Rental Car Location']
Avis Rent A Car,81,['Rental Car Location']
Budget Car Rental,81,['Rental Car Location']
Alamo,81,['Rental Car Location']
Zipcar,82,['Rental Car Location']
Enterprise Rent-A-Car,82,['Rental Car Location']
Alamo,82,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,82,['Rental Car Location']
Budget Rent A Car,82,['Rental Car Location']
Avis Rent A Car,82,['Rental Car Location']
Budget Truck Rental,82,['Rental Car Location']
Zipcar Elmer St,82,['Rental Car Location']
Zipcar Bu/766 Comm Ave,82,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,83,['Rental Car Location']
Zipcar,83,['Rental Car Location']
Alamo,83,['Rental Car Location']
Enterprise Rent-A-Car,83,['Rental Car Location']
Zipcar 500 Harrison,83,['Rental Car Location']
Hertz Equipment Rental,83,['Rental Car Location']
Budget Rent A Car,83,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,83,['Rental Car Location']
Zipcar 17 Bay State Rd,84,['Rental Car Location']
United Site Services,84,['Rental Car Location']
Zipcar Park Dr/Jersey,84,['Rental Car Location']
Zipcar St Marys/Monmouth,84,['Rental Car Location']
Zipcar Queensberry St/Park Dr,84,['Rental Car Location']
Zipcar Bu/766 Comm Ave,84,['Rental Car Location']
Zipcar,84,['Rental Car Location']
Zipcar Gainsborough St,84,['Rental Car Location']
CNG Car Rental South Boston,85,['Rental Car Location']
Budget Car Rental,85,['Rental Car Location']
Avis Rent A Car,85,['Rental Car Location']
Select Car Rental,85,['Rental Car Location']
Zipcar,85,['Rental Car Location']
Zipcar,86,['Rental Car Location']
Zipcar Children's Hospital Boston,86,['Rental Car Location']
Zipcar Tremont/Burney St,86,['Rental Car Location']
Zipcars - Brookline Village Apartments,86,['Rental Car Location']
Zipcar Queensberry St/Park Dr,86,['Rental Car Location']
U-Haul Trailer Hitch Super Center,87,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar 140 North Beacon St,87,['Rental Car Location']
U-Haul Truck Sales,87,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Moving & Storage,87,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar 541 Cambridge St,87,['Rental Car Location']
Peter Fuller Rental & Pre-owned,87,['Rental Car Location']
Fuller Motors,87,['Rental Car Location']
U-Haul Neighborhood Dealer,87,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Neighborhood Dealer,88,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Enterprise Rent-A-Car,88,['Rental Car Location']
Alamo,88,['Rental Car Location']
Zipcar,88,['Rental Car Location']
Zipcar Comm Ave/Gordon St,89,['Rental Car Location']
U-Haul Neighborhood Dealer,89,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,89,['Rental Car Location']
Zipcar 20 Radcliffe Rd,89,['Rental Car Location']
Zipcar 541 Cambridge St,89,['Rental Car Location']
Zipcar Washington St/Corey Rd,89,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,89,['Rental Car Location']
Alamo,89,['Rental Car Location']
Zipcar 140 North Beacon St,89,['Rental Car Location']
Landbird,89,['Rental Car Location']
Adventure Vehicle Rental,89,['Rental Car Location']
Bestway Auto Rental,89,['Rental Car Location']
U-Save Car & Truck Rental,89,['Rental Car Location']
Avis Rent A Car,89,['Rental Car Location']
Budget Rent A Car,89,['Rental Car Location']
Budget Truck Rental,89,['Rental Car Location']
Zipcar,90,['Rental Car Location']
U-Haul,90,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Alamo,91,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,91,['Rental Car Location']
Zipcar Davis Sq/Elm St,91,['Rental Car Location']
Zipcar Mass Ave/Arlington,91,['Rental Car Location']
Zipcar Walden St,91,['Rental Car Location']
Zipcar Davis Sq/Holland St,91,['Rental Car Location']
Zipcar Elmwood St/Bike Path,91,['Rental Car Location']
Enterprise Rent-A-Car,92,['Rental Car Location']
Alamo,92,['Rental Car Location']
Enterprise Rent-A-Car,93,['Rental Car Location']
Alamo,94,['Rental Car Location']
Zipcar Mass Ave/Arlington,94,['Rental Car Location']
Hertz Rent A Car,94,['Rental Car Location']
Zipcar Shepard St,94,['Rental Car Location']
Zipcar Somerville Hospital/Crown St,94,['Rental Car Location']
Zipcar Walden St,94,['Rental Car Location']
Zipcar 33 Concord Ave,94,['Rental Car Location']
Zipcar Davis Sq/Elm St,94,['Rental Car Location']
Zipcar,95,['Rental Car Location']
Zipcar Summer St / School St,95,['Rental Car Location']
Hertz Rent A Car,95,['Rental Car Location']
Zipcar Highland Ave/Central St,95,['Rental Car Location']
U-Save Car & Truck Rental,95,['Rental Car Location']
Zipcar Broadway/Ellery,95,['Rental Car Location']
Budget Rent A Car,96,['Rental Car Location']
Zipcar,96,['Rental Car Location']
Budget Truck Rental,96,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,97,['Rental Car Location']
Avis Rent A Car,97,['Rental Car Location']
Budget Rent A Car,97,['Rental Car Location']
Budget Truck Rental,97,['Rental Car Location']
Zipcar Chester St,97,['Rental Car Location']
Zipcar 20 Radcliffe Rd,97,['Rental Car Location']
U-Haul Neighborhood Dealer,97,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,97,['Rental Car Location']
Landbird,97,['Rental Car Location']
U-Save Car & Truck Rental,97,['Rental Car Location']
Adventure Vehicle Rental,97,['Rental Car Location']
Bestway Auto Rental,97,['Rental Car Location']
Zipcar Babcock St,97,['Rental Car Location']
Zipcar Comm Ave/Gordon St,97,['Rental Car Location']
Enterprise Rent-A-Car,97,['Rental Car Location']
Alamo,97,['Rental Car Location']
Zipcar 541 Cambridge St,97,['Rental Car Location']
Zipcar Coolidge Cnr/Winchester St,97,['Rental Car Location']
Zipcar,98,['Rental Car Location']
Enterprise,99,['Rental Car Location']
Alamo,99,['Rental Car Location']
Enterprise Rent-A-Car,99,['Rental Car Location']
Zipcar,99,['Rental Car Location']
Avis Rent A Car,99,['Rental Car Location']
Zipcar 500 Harrison,99,['Rental Car Location']
Ryder Truck Rental,99,['Rental Car Location']
Boston Car Rental-1stCar,99,['Rental Car Location']
Zipcar Archstone Boston Common,99,['Rental Car Location']
Select Car Rental,100,['Rental Car Location']
CNG Car Rental South Boston,100,['Rental Car Location']
Budget Car Rental,100,['Rental Car Location']
Avis Rent A Car,100,['Rental Car Location']
Zipcar,100,['Rental Car Location']
Ryder Truck Rental,100,['Rental Car Location']
Boston Car Rental-1stCar,100,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,101,['Rental Car Location']
Zipcar 20 Radcliffe Rd,101,['Rental Car Location']
U-Haul Neighborhood Dealer,101,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,101,['Rental Car Location']
Avis Rent A Car,101,['Rental Car Location']
Budget Rent A Car,101,['Rental Car Location']
Budget Truck Rental,101,['Rental Car Location']
Zipcar Chester St,101,['Rental Car Location']
Zipcar Comm Ave/Gordon St,101,['Rental Car Location']
Landbird,101,['Rental Car Location']
Adventure Vehicle Rental,101,['Rental Car Location']
U-Save Car & Truck Rental,101,['Rental Car Location']
Bestway Auto Rental,101,['Rental Car Location']
Zipcar 541 Cambridge St,101,['Rental Car Location']
Zipcar Babcock St,101,['Rental Car Location']
Zipcar Washington St/Corey Rd,101,['Rental Car Location']
Zipcar,102,['Rental Car Location']
Zipcar Cambridge Center East,102,['Rental Car Location']
Avis Rent A Car,102,['Rental Car Location']
U-Haul Moving & Storage,102,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Rent A Car,102,['Rental Car Location']
Zipcar 17 Bay State Rd,102,['Rental Car Location']
Enterprise Rent-A-Car,102,['Rental Car Location']
Alamo,103,['Rental Car Location']
Enterprise Rent-A-Car,103,['Rental Car Location']
Budget Rent A Car,103,['Rental Car Location']
U-Haul Moving & Storage,103,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Avis Rent A Car,103,['Rental Car Location']
Zipcar,103,['Rental Car Location']
Zipcar Centre St/Hancock,103,['Rental Car Location']
Zipcar 955 Mass Ave,103,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,103,['Rental Car Location']
Zipcar Elmer St,103,['Rental Car Location']
Alamo,104,['Rental Car Location']
Zipcar Dighton St,104,['Rental Car Location']
Zipcar Minihanes/Brighton Center,104,['Rental Car Location']
Zipcar 140 North Beacon St,104,['Rental Car Location']
U-Haul Moving & Storage,104,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Truck Sales,104,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Trailer Hitch Super Center,104,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
SBS Wireless,104,['Rental Car Location']
Zipcar,104,['Rental Car Location']
Zipcar Comm Ave/Gordon St,104,['Rental Car Location']
Zipcar 541 Cambridge St,104,['Rental Car Location']
Zipcar Minihanes/Brighton Center,105,['Rental Car Location']
Zipcar Dighton St,105,['Rental Car Location']
Zipcar Oak Square,105,['Rental Car Location']
SBS Wireless,105,['Rental Car Location']
Alamo,105,['Rental Car Location']
Zipcar,106,['Rental Car Location']
Hertz Rent A Car,106,['Rental Car Location']
Enterprise Rent-A-Car,106,['Rental Car Location']
Alamo,106,['Rental Car Location']
Budget Rent A Car,107,['Rental Car Location']
Avis Rent A Car,107,['Rental Car Location']
Zipcar,107,['Rental Car Location']
U-Haul Moving & Storage,107,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Alamo,107,['Rental Car Location']
Enterprise Rent-A-Car,107,['Rental Car Location']
Zipcar Kendall Cinema,107,['Rental Car Location']
Zipcar Cambridge Center East,107,['Rental Car Location']
Zipcar Archstone NorthPoint,108,['Rental Car Location']
Alamo,108,['Rental Car Location']
Zipcar Cambridgeside Galleria,108,['Rental Car Location']
U-Haul Moving & Storage,109,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Neighborhood Dealer,109,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
In and Out Car Rentals,110,['Rental Car Location']
Zipcar 500 Harrison,111,['Rental Car Location']
Avis Rent A Car,111,['Rental Car Location']
Enterprise,111,['Rental Car Location']
Alamo,111,['Rental Car Location']
Enterprise Rent-A-Car,111,['Rental Car Location']
Zipcar,111,['Rental Car Location']
National Car Rental,111,['Rental Car Location']
Zipcar Archstone Boston Common,111,['Rental Car Location']
Hertz Rent A Car,111,['Rental Car Location']
Thrifty Car Rental,111,['Rental Car Location']
Dollar Car Rental,111,['Rental Car Location']
Hertz Rent A Car,112,['Rental Car Location']
Thrifty Car Rental,112,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,112,['Rental Car Location']
Dollar Car Rental,112,['Rental Car Location']
National Car Rental,112,['Rental Car Location']
Enterprise Rent-A-Car,112,['Rental Car Location']
Alamo,112,['Rental Car Location']
Zipcar,112,['Rental Car Location']
Zipcar Archstone Boston Common,112,['Rental Car Location']
Avis Rent A Car,112,['Rental Car Location']
Budget Car Rental,112,['Rental Car Location']
Zipcar 100 Clarendon Garage,112,['Rental Car Location']
Rent A Geek,112,['Rental Car Location']
Dollar Rent A Car,112,['Rental Car Location']
Zipcar Mass Eye and Ear,112,['Rental Car Location']
Thrifty Car Rental,113,['Rental Car Location']
Zipcar Archstone NorthPoint,114,['Rental Car Location']
Alamo,114,['Rental Car Location']
Zipcar Cambridgeside Galleria,114,['Rental Car Location']
Zipcar,114,['Rental Car Location']
Dollar Rent A Car,114,['Rental Car Location']
Zipcar Third Square Apartments,114,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,114,['Rental Car Location']
Zipcar Alewife/CambridgePark,115,['Rental Car Location']
Fresh Pond Storage & Trk Rentl,115,['Rental Car Location']
Zipcar East Arlington,115,['Rental Car Location']
Enterprise Rent-A-Car,115,['Rental Car Location']
Alamo,115,['Rental Car Location']
Zipcar Episcopal Divinity School,116,['Rental Car Location']
Zipcar 33 Concord Ave,116,['Rental Car Location']
Budget Car Rental,116,['Rental Car Location']
Zipcar Charles Hotel,116,['Rental Car Location']
Avis Rent A Car,116,['Rental Car Location']
Thrifty Car Rental,116,['Rental Car Location']
Zipcar 33 Concord Ave,117,['Rental Car Location']
Zipcar Walden St,117,['Rental Car Location']
Zipcar Shepard St,117,['Rental Car Location']
Alamo,117,['Rental Car Location']
Enterprise Rent-A-Car,117,['Rental Car Location']
Zipcar Episcopal Divinity School,117,['Rental Car Location']
U-Haul Moving & Storage,118,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,119,['Rental Car Location']
Avis Rent A Car,119,['Rental Car Location']
Budget Rent A Car,119,['Rental Car Location']
U-Haul Moving & Storage,119,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Enterprise Rent-A-Car,119,['Rental Car Location']
Alamo,119,['Rental Car Location']
Zipcar St Marys/Monmouth,119,['Rental Car Location']
Zipcar Bu/766 Comm Ave,119,['Rental Car Location']
Zipcar,120,['Rental Car Location']
Enterprise Rent-A-Car,121,['Rental Car Location']
Zipcar Cambridge Center East,121,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,121,['Rental Car Location']
Zipcar Third Square Apartments,121,['Rental Car Location']
Zipcar,121,['Rental Car Location']
Zipcar Kendall Cinema,121,['Rental Car Location']
Zipcar Cambridgeside Galleria,121,['Rental Car Location']
Alamo,121,['Rental Car Location']
U-Haul Moving & Storage,122,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
In and Out Car Rentals,122,['Rental Car Location']
Enterprise Rent-A-Car,123,['Rental Car Location']
Alamo,123,['Rental Car Location']
U-Haul,124,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Truck Rental,124,['Rental Car Location']
Enterprise Rent-A-Car,125,['Rental Car Location']
Zipcar Broadway/Ellery,125,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,125,['Rental Car Location']
Zipcar 955 Mass Ave,125,['Rental Car Location']
Zipcar Centre St/Hancock,125,['Rental Car Location']
Thrifty Car Rental,125,['Rental Car Location']
Zipcar Elmer St,125,['Rental Car Location']
Avis Rent A Car,125,['Rental Car Location']
Zipcar Charles Hotel,125,['Rental Car Location']
Budget Car Rental,125,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,125,['Rental Car Location']
Zipcar Third Square Apartments,126,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,126,['Rental Car Location']
Zipcar,126,['Rental Car Location']
Enterprise Rent-A-Car,126,['Rental Car Location']
Zipcar Cambridgeside Galleria,126,['Rental Car Location']
Zipcar Cambridge Center East,126,['Rental Car Location']
Alamo,126,['Rental Car Location']
Zipcar Kendall Cinema,126,['Rental Car Location']
Zipcar Archstone NorthPoint,126,['Rental Car Location']
Zipcar,127,['Rental Car Location']
U-Haul Neighborhood Dealer,128,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Pike Cars,128,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,130,['Rental Car Location']
Enterprise Rent-A-Car,130,['Rental Car Location']
Zipcar Third Square Apartments,130,['Rental Car Location']
Zipcar Cambridge Center East,130,['Rental Car Location']
Zipcar Cambridgeside Galleria,130,['Rental Car Location']
Zipcar,130,['Rental Car Location']
Alamo,130,['Rental Car Location']
Zipcar Kendall Cinema,131,['Rental Car Location']
Zipcar Cambridge Center East,131,['Rental Car Location']
Zipcar,131,['Rental Car Location']
U-Haul Moving & Storage,131,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar Third Square Apartments,131,['Rental Car Location']
Zipcar Cambridge St/Columbia St,131,['Rental Car Location']
RelayRides,131,['Rental Car Location']
Budget Rent A Car,131,['Rental Car Location']
Avis Rent A Car,131,['Rental Car Location']
Enterprise Rent-A-Car,131,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,131,['Rental Car Location']
Thrifty Car Rental,132,['Rental Car Location']
Zipcar Cambridge St/Columbia St,133,['Rental Car Location']
RelayRides,133,['Rental Car Location']
U-Save Car & Truck Rental,133,['Rental Car Location']
Zipcar Kendall Cinema,133,['Rental Car Location']
Enterprise Rent-A-Car,133,['Rental Car Location']
Zipcar,133,['Rental Car Location']
UHaul,133,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Moving & Storage,133,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Americar Auto Rental,133,['Rental Car Location']
Zipcar Archstone NorthPoint,134,['Rental Car Location']
Enterprise Rent-A-Car,135,['Rental Car Location']
Zipcar Broadway/Ellery,135,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,135,['Rental Car Location']
Zipcar 955 Mass Ave,135,['Rental Car Location']
Zipcar Centre St/Hancock,135,['Rental Car Location']
Zipcar Elmer St,135,['Rental Car Location']
Thrifty Car Rental,135,['Rental Car Location']
Avis Rent A Car,135,['Rental Car Location']
Zipcar Charles Hotel,135,['Rental Car Location']
Budget Car Rental,135,['Rental Car Location']
Zipcar Children's Hospital Boston,136,['Rental Car Location']
Zipcar,136,['Rental Car Location']
Zipcar Queensberry St/Park Dr,136,['Rental Car Location']
Zipcars - Brookline Village Apartments,136,['Rental Car Location']
Zipcar Tremont/Burney St,136,['Rental Car Location']
Zipcar Park Dr/Jersey,136,['Rental Car Location']
Zipcar Beacon St/St Paul,136,['Rental Car Location']
United Site Services,136,['Rental Car Location']
Zipcar Bu/766 Comm Ave,137,['Rental Car Location']
Zipcar St Marys/Monmouth,137,['Rental Car Location']
Zipcar,137,['Rental Car Location']
United Site Services,137,['Rental Car Location']
Zipcar Beacon St/St Paul,137,['Rental Car Location']
Zipcar,138,['Rental Car Location']
Zipcar Gainsborough St,138,['Rental Car Location']
Zipcar Park Dr/Jersey,138,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,138,['Rental Car Location']
Alamo,139,['Rental Car Location']
U-Haul Neighborhood Dealer,139,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Bestway Auto Rental,139,['Rental Car Location']
Adventure Vehicle Rental,139,['Rental Car Location']
U-Save Car & Truck Rental,139,['Rental Car Location']
Landbird,139,['Rental Car Location']
Zipcar 541 Cambridge St,139,['Rental Car Location']
Zipcar 140 North Beacon St,139,['Rental Car Location']
Zipcar Children's Hospital Boston,140,['Rental Car Location']
Zipcar,140,['Rental Car Location']
Zipcar Queensberry St/Park Dr,140,['Rental Car Location']
Zipcar Tremont/Burney St,140,['Rental Car Location']
Zipcar Park Dr/Jersey,140,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,141,['Rental Car Location']
Zipcar,141,['Rental Car Location']
Zipcar Elmer St,141,['Rental Car Location']
Budget Rent A Car,141,['Rental Car Location']
Budget Truck Rental,141,['Rental Car Location']
Avis Rent A Car,141,['Rental Car Location']
Zipcar 955 Mass Ave,141,['Rental Car Location']
Budget Car Rental,141,['Rental Car Location']
Thrifty Car Rental,141,['Rental Car Location']
Zipcar Charles Hotel,141,['Rental Car Location']
Enterprise Rent-A-Car,141,['Rental Car Location']
Hertz Rent A Car,142,['Rental Car Location']
Dollar Rent A Car,142,['Rental Car Location']
Zipcar,142,['Rental Car Location']
Zipcar Exeter St/Prudential Center Garage,142,['Rental Car Location']
Zipcar 100 Clarendon Garage,142,['Rental Car Location']
Budget Car Rental,142,['Rental Car Location']
Avis Rent A Car,142,['Rental Car Location']
Finesse Autos,142,['Rental Car Location']
Enterprise CarShare,142,['Rental Car Location']
Zipcar Belvidere St/Prudential Center Garage,142,['Rental Car Location']
Zipcar Prudential,142,['Rental Car Location']
Alamo,142,['Rental Car Location']
Enterprise Rent-A-Car,142,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,142,['Rental Car Location']
Hertz Sheraton Boston Hotel,142,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,142,['Rental Car Location']
Dollar Car Rental,142,['Rental Car Location']
Thrifty Car Rental,142,['Rental Car Location']
National Car Rental,142,['Rental Car Location']
Zipcar St Marys/Monmouth,143,['Rental Car Location']
Zipcar Bu/766 Comm Ave,143,['Rental Car Location']
United Site Services,143,['Rental Car Location']
Zipcar Queensberry St/Park Dr,143,['Rental Car Location']
Zipcar,143,['Rental Car Location']
Zipcar Beacon St/St Paul,143,['Rental Car Location']
Zipcar Park Dr/Jersey,143,['Rental Car Location']
U-Haul,144,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,144,['Rental Car Location']
